index,RA,DEC,n419 flux (ujy),n419 flux err (ujy),rg flux (ujy),rg flux err (ujy),g flux (ujy),g flux err (ujy),r flux (ujy),r flux err (ujy),i flux (ujy),i flux err (ujy),z flux (ujy),z flux err (ujy),n501 flux (ujy),n501 flux err (ujy),estimated line flux (cgs),estimated EW_rf (A),estimated EW_rf error (A)
338191,17.362746290221374,0.0799691603536445,0.51192564,0.050341677,0.1549846,0.020828875,0.17538103,0.01601957,0.23262674,0.015185179,0.17320155,0.13017935,0.56296897,0.17188515,0.14822231,0.04376095,4.659459478680968e-17,78.9133086099832,19.228813660984482
338218,17.277836628589835,0.0793185905947315,0.42639658,0.050671667,0.21047263,0.025809126,0.19811429,0.016039686,0.17253377,0.015207033,0.018268043,0.13060349,3.6307804e-07,0.17628968,0.13625519,0.044479795,2.818641687999048e-17,32.16314583138149,10.719483488844771
338328,16.994977682667972,0.0811489355713721,0.36193117,0.05051696,0.059894543,0.023556234,0.061279487,0.016146755,0.06456574,0.015593485,3.6307804e-07,0.12910618,0.5343467,0.18025173,0.049183045,0.043020036,3.9427447866011095e-17,240.98291371152044,150.2712604870105
338438,16.715038292361793,0.0823036413924515,0.32420272,0.04911632,0.1035208,0.019355034,0.124185994,0.015860036,0.18822068,0.015167548,0.21173958,0.12616518,0.5715248,0.16785996,0.16647832,0.040374782,2.880751577116252e-17,71.90733170197656,25.410803258507148
338937,16.12616360568397,0.0865125951909214,0.6886404,0.04261937,0.18025196,0.021288931,0.1822532,0.014425595,0.18690924,0.013502329,3.6307804e-07,0.12839608,0.30199566,0.16764951,0.23187889,0.0400196,6.636433108419897e-17,101.73806886372894,19.33751072902415
338945,16.94894689531625,0.0870398275565271,0.28920725,0.050249085,0.046931017,0.023614468,0.03482387,0.015777746,0.0071625724,0.014999168,3.6307804e-07,0.13383588,0.011314464,0.18442856,3.6307804e-07,0.04256106,3.162640783225625e-17,251.2170176086803,202.29183131930583
339320,17.06015334866644,0.0902138728727385,0.42251474,0.04873431,0.21596348,0.01987515,0.24996383,0.015662638,0.3491008,0.015010684,0.49095088,0.12737688,0.47176114,0.16763791,0.18746947,0.042206716,2.6962918756568228e-17,29.942686801168268,9.101264833126796
339411,16.20509265330327,0.0896891514090794,1.066298,0.044962488,0.39126185,0.023287524,0.3896231,0.01547946,0.3859089,0.014753077,0.35896933,0.12664968,0.30622318,0.19521911,0.38543043,0.04136082,8.811829504306392e-17,56.25992562860202,7.454788521847428
339419,16.214127825821684,0.090801047539015,0.3292837,0.04517028,0.030124558,0.014509981,0.045379292,0.015102361,0.11571656,0.014649336,0.27383184,0.12741621,3.6307804e-07,0.19437514,0.13298441,0.04293218,3.9051824912763335e-17,1881.3205390029423,6359.269670018268
339459,17.220840537553666,0.0912368975061823,0.38041136,0.05035917,0.02869748,0.024349647,0.01872355,0.016278317,3.6307804e-07,0.01535939,3.6307804e-07,0.13090825,3.6307804e-07,0.17359927,3.6307804e-07,0.045383714,4.591224847525688e-17,-5461.363851114393,89391.39233537424
339721,17.350014173186352,0.0935955522132716,0.46684146,0.049370367,0.21890657,0.019669417,0.26542073,0.016293943,0.41220185,0.015869994,0.6011708,0.13310038,0.22017065,0.16592334,0.15461655,0.043653835,3.2365081171563327e-17,35.63073153750043,9.47558007428972
339819,17.353488210435714,0.0941829782437789,0.34913427,0.04912305,0.11069122,0.024694333,0.108991325,0.016174052,0.10520508,0.01567301,0.061865434,0.13245954,0.4834653,0.16414334,0.16417858,0.0434389,3.112602937023157e-17,72.8074567176447,28.063718023455724
339862,16.861306967403372,0.0945077319704214,0.6034425,0.050553024,0.2924946,0.02545548,0.2822706,0.016247356,0.2602348,0.016019942,3.6307804e-07,0.14927714,3.6307804e-07,0.16156872,0.32184425,0.043585725,4.059071324583304e-17,33.36366620431934,8.163261376330823
339864,16.890989556236804,0.0946869878198301,0.36520335,0.04919936,0.17435686,0.024593707,0.17884907,0.016974986,0.18955196,0.015471452,3.6307804e-07,0.12844925,0.2524386,0.16748765,0.10438504,0.043733206,2.4912839577188786e-17,34.38670882040589,12.541580437167795
339953,16.114696923351218,0.0952405010250223,0.3710444,0.04207891,0.15625748,0.019827543,0.16916212,0.014510849,0.20278698,0.013835346,0.20870541,0.12291966,0.81217295,0.15599471,0.11389519,0.038893655,2.803799054013769e-17,43.76288297233368,12.815018200761179
340060,16.1578872689627,0.0953326773900266,0.94942915,0.04332322,0.24489813,0.021188553,0.24641891,0.014253929,0.24993014,0.013629446,0.26389125,0.12787025,0.059800945,0.16013983,0.22052626,0.03954381,9.196851500079035e-17,104.39071426011667,14.881960995219234
340141,16.39210533657291,0.096982855635362,0.37776735,0.048379973,0.17902248,0.024760164,0.17024538,0.015598098,0.15177386,0.0146214375,0.4200175,0.1272253,0.3744846,0.16084063,0.18045966,0.042499986,2.5943883291221346e-17,34.895662840550735,12.260331803641899
340225,17.13505954215544,0.0977197969924527,0.34599704,0.048339427,0.13008478,0.01690394,0.17700434,0.01582249,0.35775134,0.015711492,0.37061828,0.12923416,0.7950917,0.1699221,0.28608403,0.044603076,2.818489088339154e-17,53.8587539336272,16.372520129823762
340271,16.394255891261928,0.0981400071283136,0.41961554,0.04845628,0.16617474,0.02607843,0.1515412,0.015602412,0.12276179,0.014621362,3.6307804e-07,0.12731926,0.14055388,0.16098502,0.18407996,0.042541455,3.3083815126567903e-17,49.02146950319492,15.646514241559208
340363,16.14940956899965,0.0988024154897561,0.36897627,0.042575784,0.13569522,0.021837283,0.13318625,0.014255712,0.12762626,0.01373131,0.29144213,0.1292162,0.54826266,0.15892522,3.6307804e-07,0.038841646,3.045218895588887e-17,56.03402062692013,17.440741747969437
340440,16.458033464723297,0.0996808329432106,0.47342572,0.048964415,0.23169924,0.031462967,0.18815391,0.016048793,0.116936475,0.015581801,0.26876923,0.13027692,0.038227193,0.16333866,0.1848686,0.042780362,3.155464382812874e-17,32.7230335739731,10.817433689697022
340574,17.42624126360868,0.1007771991762349,0.46288082,0.04851992,0.23591284,0.026269864,0.22103935,0.016221814,0.19048256,0.015492407,0.27352524,0.13210437,0.2123432,0.15859617,0.1472505,0.043857165,2.962808943931112e-17,30.12268099763569,9.409395115889373
340647,17.27582221807701,0.1011893193924626,0.632554,0.04969906,0.25614968,0.027199585,0.23326029,0.016182574,0.18834813,0.015677486,0.07337807,0.12902994,0.47472787,0.16311748,0.32644597,0.045457188,4.9135304717004923e-17,47.05880023634121,10.70889857541921
340657,17.408308928009262,0.101485455439397,0.38041517,0.047413107,0.15640523,0.01856793,0.19949625,0.016248487,0.34785026,0.0155343935,0.39942357,0.12939227,1.0733076,0.15898265,0.16776273,0.043523513,2.924195094662567e-17,45.75844051752985,13.324716051657417
340734,16.63187864744495,0.1017355863466718,0.41695964,0.047733895,0.10199617,0.020930134,0.11279511,0.015685847,0.1419543,0.014989444,3.6307804e-07,0.1393398,0.25860602,0.16780408,0.078381754,0.041089572,4.11149002571895e-17,114.63555354308993,37.26465147988533
340855,16.19065219398392,0.103046877960841,0.37160897,0.043334633,0.15611589,0.019819498,0.17760712,0.015310073,0.23847176,0.015001846,0.2397679,0.12758286,0.32827452,0.16438143,0.13396834,0.04240847,2.813017169995796e-17,43.96152334277203,13.003378297029787
340975,16.515539219414087,0.1041304123237198,0.4264555,0.047045488,0.110370636,0.021334175,0.117798455,0.015386065,0.13669908,0.014316115,0.03297744,0.13026725,0.09500916,0.17768925,0.15084599,0.040696915,4.126128549500458e-17,103.77701431254313,32.21029471093109
341033,17.40718219199329,0.103994995116328,0.5559094,0.047594808,0.24623024,0.020557484,0.27708623,0.015687225,0.3628786,0.015405072,0.6408741,0.13295308,0.9312667,0.1599569,0.28480607,0.042459305,4.042509366286265e-17,39.786689321547826,8.903142740527365
341169,16.52693800223502,0.1049772152128442,0.33252212,0.0487803,0.14435107,0.0218807,0.15516934,0.01587367,0.18302724,0.015338631,0.15967546,0.12651177,0.26247552,0.1655372,0.19189401,0.0421266,2.4563591301685297e-17,41.33671450668493,15.071659017880545
341355,16.401541871114375,0.1070920582706428,0.51834625,0.046791248,0.13556704,0.024719322,0.1285774,0.0154933315,0.11393092,0.014807591,0.0033153694,0.13072106,3.6307804e-07,0.16206895,0.12403179,0.04190154,4.996747413176454e-17,101.8834280376968,29.02254883055104
341462,16.991736977127914,0.1076507030830968,1.6482016,0.048310876,0.41744584,0.02573914,0.38665962,0.015658163,0.3245768,0.015054424,0.4767357,0.12770617,0.18939939,0.17140646,0.3388937,0.042823434,1.606611722729669e-16,107.80187010963608,11.244615003455902
341619,17.052812062083955,0.1091946331174361,0.9626338,0.047861222,0.43414295,0.021921296,0.47362298,0.016128106,0.5778236,0.016316686,0.5261445,0.12900923,0.8129,0.16199315,0.39197657,0.044845946,6.8988472169764e-17,38.434594338807955,5.994607544179772
341677,16.40131599638184,0.1095889681818593,1.0493314,0.046773646,0.14698215,0.027292324,0.12834427,0.015405624,0.09415298,0.014744006,0.052867107,0.13021933,0.42483148,0.16188231,0.18864574,0.041825004,1.1779143597478068e-16,351.70935524194454,117.07897432589175
341698,17.026189419202296,0.1105683501564955,0.36518696,0.045393545,0.05962222,0.01664332,0.081036694,0.015559629,0.16336927,0.015481991,0.09152614,0.12902157,0.44953725,0.1734525,0.1866767,0.043588344,3.988800290781037e-17,247.97748744142973,114.3221922970259
341843,16.234331664100466,0.1118177668572146,0.4132324,0.045272943,0.09729996,0.019840293,0.11003364,0.015206704,0.14573346,0.01526181,0.1315367,0.1463713,0.21265371,0.1732529,0.15258512,0.04463614,4.124138827467994e-17,122.69319058872597,39.19540181219022
342049,16.404841280974956,0.1130440502977176,0.57114124,0.044575397,0.2532098,0.022044055,0.26554716,0.01553378,0.29603747,0.015217095,0.35913882,0.1289198,0.06794858,0.1687405,0.31466055,0.042995624,4.150233499848293e-17,39.71686986178702,8.732195783426222
342140,15.929702044131112,0.1141452105345727,0.2313231,0.03393551,0.10951618,0.016792284,0.1131685,0.011574748,0.121977404,0.012109575,0.29371235,0.08422477,0.10477068,0.11910383,0.08809099,0.032341328,1.5900508609571328e-17,34.963030702995596,13.684530771589559
342198,16.099256008154462,0.1145636673979022,0.47328365,0.039096244,0.13217318,0.03363655,0.09338505,0.013838172,0.0422275,0.013429796,0.18592165,0.09813833,3.6307804e-07,0.16526322,0.029022869,0.038216714,4.452809384762313e-17,90.8384143213778,34.25832364507512
342298,16.93189541262233,0.1158140320396757,0.3734476,0.04546277,0.14939322,0.016844416,0.20937268,0.016273009,0.4527243,0.015581764,0.5947375,0.12937824,1.5830586,0.17150125,0.25842762,0.043357123,2.9247752083396946e-17,48.12396364540958,13.31793355375695
342431,17.000805478467885,0.1168050797828812,0.3142429,0.046351958,0.15338355,0.025337534,0.14201175,0.015380205,0.11909544,0.015011737,0.019933084,0.12757882,3.6307804e-07,0.17361072,0.13722037,0.04285395,2.099835936747311e-17,32.899415253439685,13.744682442033541
342454,17.256214610199326,0.1170708118786643,0.53997517,0.046979684,0.09468229,0.022354502,0.09928087,0.01574974,0.110642955,0.01543033,3.6307804e-07,0.13779628,0.37027565,0.18263355,0.027752645,0.044421863,5.812792304592229e-17,213.8508776292977,78.11615181990865
342589,17.10848113138662,0.1180930864093403,0.5591977,0.0449565,0.04097659,0.019467356,0.050328992,0.01630944,0.08050136,0.017104335,0.12854894,0.13734077,3.6307804e-07,0.17095761,0.016999936,0.045420617,6.764787436720846e-17,-3602.402795651362,21820.657479933587
342619,17.028225902330963,0.1183921818210579,0.3759004,0.04453886,0.19426106,0.026511425,0.17441548,0.015457274,0.13635117,0.015232277,0.18615933,0.14969668,0.3692011,0.17328057,0.04544314,0.043415625,2.371095081877823e-17,29.264956039718633,10.717715323382253
342665,16.227665716053913,0.1185497774338872,0.40582415,0.044470176,0.12511007,0.031644844,0.09764181,0.015145493,0.05542072,0.015112738,3.6307804e-07,0.1529007,3.6307804e-07,0.19226891,0.14394417,0.044343542,3.664403176656872e-17,76.45746531802187,30.48910888273166
342676,16.2812907519451,0.1181872716373226,0.81287235,0.04488523,0.30678168,0.026705546,0.2793813,0.015900245,0.2256141,0.015316255,0.061175402,0.16228396,0.106055476,0.17350705,0.363007,0.044175357,6.606438333354726e-17,53.49116234505536,9.421766311817573
342760,17.417741326415037,0.11752969222185,3.8975601,0.050338686,1.4595472,0.0255279,1.4672661,0.01717874,1.4850675,0.016121767,1.5176109,0.13288206,1.993744,0.17394994,1.1539153,0.04557179,3.1825486685564313e-16,54.24551291899839,4.395574793917007
342909,16.163837006156662,0.1207928310201521,0.4269772,0.040918116,0.045058876,0.020196734,0.04819717,0.014547293,0.056212053,0.014420964,3.6307804e-07,0.11900675,0.22290666,0.16936222,0.019251594,0.04072329,4.9855095251690565e-17,850.1785519379778,1265.122163900817
342979,16.299654579677124,0.1214610025670386,0.34681535,0.04408437,0.15437648,0.019780846,0.17974094,0.015688783,0.2544423,0.015053916,0.3040838,0.15102038,0.20390935,0.18526074,0.28541815,0.044752948,2.5120706682766286e-17,39.412927266744894,12.667531159396853
343237,16.129099053622912,0.123494864649065,0.35623053,0.040150866,0.069353536,0.020595003,0.04911707,0.013751378,0.0028826639,0.013182402,0.07607578,0.12111586,0.08832947,0.1684442,3.6307804e-07,0.03900861,3.744853012443745e-17,174.13073213770033,77.32724838820765
343294,16.3050389328167,0.1235924647864658,0.543845,0.044245645,0.068507545,0.019395597,0.080965824,0.015636666,0.11860106,0.014992758,0.46754664,0.15102832,0.03929873,0.18525754,0.1716149,0.044691604,6.204990074192193e-17,465.5226535058745,280.67846142644197
343301,16.778945414529364,0.1227038074611072,2.2518032,0.04618474,1.0803185,0.024866806,1.0559506,0.016106958,1.0023222,0.016015485,0.6403492,0.1507928,1.9536511,0.16846865,0.47261554,0.042809155,1.529240092297801e-16,34.05506628841856,4.1442397140915626
343425,16.134721402037506,0.1242671449422148,0.5311408,0.040212978,0.09288931,0.027528903,0.07480507,0.013919196,0.045613114,0.013291122,3.6307804e-07,0.12053176,0.11394616,0.17038456,0.01114744,0.03895646,5.720874963345648e-17,214.98991187191726,95.46468542467382
343565,16.357071208210183,0.1263948491695312,0.3173704,0.04367617,0.14325343,0.017777698,0.18313791,0.015585529,0.32099473,0.015222274,0.6431515,0.17710152,1.1710129,0.1783138,0.23030983,0.04462823,2.2728990935469618e-17,38.372113226094385,12.767183177597888
343796,16.440832923072072,0.128180210632032,0.37699872,0.04480399,0.15343934,0.023465967,0.14954889,0.015173133,0.14102685,0.014804839,3.6307804e-07,0.16044007,0.27732757,0.16943021,0.096718036,0.0428124,2.918313546094449e-17,46.6217750382096,15.044404407102103
343807,17.327369005205803,0.1284842517726313,0.50651014,0.046239518,0.21330455,0.019359613,0.2514284,0.015558181,0.3660794,0.015031619,0.09854519,0.16044697,0.90277624,0.1648565,0.28662765,0.043791745,3.827465638380349e-17,43.76343969189152,10.013460396300166
343952,16.939831577820303,0.1295170732685732,0.7624833,0.04665598,0.092471026,0.0225079,0.095903225,0.015661057,0.10423138,0.015296774,0.0024379306,0.1715071,3.6307804e-07,0.16985291,0.13558552,0.041852932,8.746248514661944e-17,520.472068797994,288.3570960888708
343992,16.246253355932303,0.1301326639146133,0.37168953,0.044544097,0.19237016,0.016219607,0.26269007,0.01522563,0.5352787,0.015717512,0.22688271,0.19024189,0.47836143,0.16828232,0.14853095,0.045529682,2.340810511051348e-17,29.17426008000438,8.93051053025003
344090,16.929983201213826,0.1292736791473319,0.62242705,0.04652252,0.14751033,0.024357762,0.14107406,0.015385772,0.1274031,0.015072101,0.020052524,0.15715542,0.019931987,0.16511315,0.082038954,0.043067314,6.199497857091679e-17,121.28041046227446,30.515865444132587
344145,17.31252368640465,0.1311351125479016,1.1402401,0.049980473,0.30081674,0.035131905,0.2295196,0.016243761,0.12371107,0.016203495,3.6307804e-07,0.16023073,3.6307804e-07,0.17905304,3.6307804e-07,0.04655266,1.095771764260626e-16,100.34325947486396,17.951198430203718
344404,16.79389001767691,0.1338084294646759,0.3597575,0.047111448,0.053684067,0.022365728,0.055441458,0.01549797,0.059675734,0.014969865,0.19473197,0.15770929,3.6307804e-07,0.16333683,0.017026277,0.04143746,3.995440699574009e-17,302.5273665917752,214.15615642395304
344417,16.841296821370573,0.1337214729162169,0.43890005,0.04752832,0.22143959,0.023870979,0.21757472,0.015554363,0.20899637,0.015522981,0.35807258,0.16001227,0.35779533,0.17309667,0.2202677,0.043502785,2.838699079224187e-17,30.757809243773725,9.50437565907557
344447,17.455546927098595,0.1341041456555685,0.5440682,0.049443707,0.27424493,0.024919799,0.2698066,0.016328953,0.2599351,0.01555418,0.32647946,0.16364075,0.65048784,0.17069852,0.07868078,0.04453062,3.522236033632317e-17,30.816720429407283,8.24095025039171
344827,16.206103213249467,0.1372046440327345,0.524186,0.043759383,0.26532662,0.026187275,0.23552503,0.015048937,0.17939873,0.014793878,3.6307804e-07,0.13097209,0.5546067,0.18036479,0.20169836,0.0426053,3.379114914290828e-17,30.553595365791193,8.244753670974925
344915,16.6616505666031,0.1376827226658245,0.5258511,0.04607482,0.0839343,0.022096932,0.089507446,0.015867895,0.10366917,0.015616739,3.6307804e-07,0.14688404,3.6307804e-07,0.16720398,0.07059186,0.04350872,5.768721418384286e-17,260.31120099700945,110.73668710252899
344945,16.72639693817126,0.1383443529150958,0.39761856,0.045260623,0.16780433,0.021757992,0.17587915,0.015356775,0.19581647,0.014527039,3.6307804e-07,0.13610841,0.6740094,0.16492556,3.6307804e-07,0.04032052,2.9999635018412795e-17,43.58977943093067,12.943946314509052
344993,17.408569240626687,0.1383484600764949,0.6442974,0.048581533,0.14772092,0.02932771,0.12651841,0.01610243,0.08880157,0.015629137,0.08504194,0.14069396,0.08518893,0.16448785,0.000500149,0.04375434,6.482241399380778e-17,128.69396951860588,37.74554774693096
345026,16.69506116011354,0.1387780013102872,0.57328576,0.047437217,0.10367914,0.019536681,0.118957646,0.015233586,0.16285144,0.0149344,0.08423197,0.15771359,0.05852602,0.17292435,0.19304025,0.041749783,6.130180538529085e-17,201.00066037900413,59.3954888013389
345158,17.095908765701584,0.1396302178875535,0.7474583,0.046617717,0.34611866,0.037842467,0.24513648,0.015549069,0.11146061,0.01535904,0.040775765,0.13672818,0.2209642,0.16610692,0.09515867,0.043897126,5.2390327258765407e-17,36.517358454711356,8.8532674542017
345247,16.146282090442597,0.1405658969764661,0.39469394,0.040496044,0.2026219,0.022060381,0.19649476,0.01420395,0.18318206,0.013581292,0.22507806,0.11731911,0.26121536,0.1513925,0.16052915,0.03898834,2.5072821196676923e-17,29.673546913145678,9.1652181558557
